100001,7,1
105001,1,1
110001,1,6
115001,6,5
120001,3,3
125001,2,2
130001,3,3
135001,1,1
140001,1,1
145001,2,0
150001,0,4
155001,2,0
160001,0,0
165001,0,0
170001,0,0
175001,0,0
180001,0,0
185001,2,0
190001,0,0
195001,0,1
200001,0,0
205001,0,0
210001,0,0
215001,1,0
220001,0,0
225001,0,0
230001,0,0
235001,0,0
240001,0,0
245001,1,0
250001,0,0
